state,parent_state,to_move,layer,P(X wins),P(X wins) difference,P(O wins),P(O wins) difference,P(draws),P(draws) difference
XOOOOXXXX,XOOOOXXX.,O,9,1.0,0.0,0.0,0.0,0.0,0.0
XOOOOXXX.,XOOO.XXX.,X,8,1.0,0.5,0.0,0.0,0.0,-0.5
XOOO.XXXO,XOOO.XXX.,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
XOOO.XXX.,XOOO.XX..,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
XOOOOXX.X,XOOO.XX.X,X,8,1.0,0.0,0.0,0.0,0.0,0.0
XOOO.XXOX,XOOO.XX.X,X,8,1.0,0.0,0.0,0.0,0.0,0.0
XOOO.XX.X,XOOO.XX..,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XOOO.XX..,XOO..XX..,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
XOO.OXXXO,XOO.OXXX.,X,8,1.0,0.0,0.0,0.0,0.0,0.0
XOO.OXXX.,XOO.OXX..,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOO.OXXOX,XOO.OXX.X,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
XOO.OXX.X,XOO.OXX..,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
XOO.OXX..,XOO..XX..,X,6,0.8333333333,0.08333333330000003,0.1666666667,0.08333333339999999,0.0,-0.1666666667
XOO..XXOX,XOO..XXO.,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
XOO..XXO.,XOO..XX..,X,6,0.8333333333,0.08333333330000003,0.1666666667,0.08333333339999999,0.0,-0.1666666667
XOO..XXXO,XOO..XX.O,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
XOO..XX.O,XOO..XX..,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
XOO..XX..,XOO..X...,O,5,0.75,0.016666666700000055,0.0833333333,-0.08333333339999999,0.1666666667,0.06666666669999999
XOOOOX.XX,XOOO.X.XX,X,8,1.0,0.0,0.0,0.0,0.0,0.0
XOOO.XOXX,XOOO.X.XX,X,8,1.0,0.0,0.0,0.0,0.0,0.0
XOOO.X.XX,XOOO.X.X.,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XOOO.X.X.,XOO..X.X.,X,6,0.6666666667,0.0,0.0,-0.1666666667,0.3333333333,0.16666666659999999
XOO.OXOXX,XOO.OX.XX,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
XOO.OX.XX,XOO.OX.X.,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
XOO.OX.X.,XOO..X.X.,X,6,0.6666666667,0.0,0.3333333333,0.16666666659999999,0.0,-0.1666666667
XOO..XOXX,XOO..XOX.,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
XOO..XOX.,XOO..X.X.,X,6,0.6666666667,0.0,0.3333333333,0.16666666659999999,0.0,-0.1666666667
XOO..X.XO,XOO..X.X.,X,6,0.6666666667,0.0,0.0,-0.1666666667,0.3333333333,0.16666666659999999
XOO..X.X.,XOO..X...,O,5,0.6666666667,-0.06666666659999998,0.1666666667,0.0,0.1666666667,0.06666666669999999
XOOO.X..X,XOO..X..X,X,6,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
XOO.OX..X,XOO..X..X,X,6,0.3333333333,-0.3333333334,0.6666666667,0.3333333334,0.0,0.0
XOO..XO.X,XOO..X..X,X,6,0.6666666667,0.0,0.3333333333,0.0,0.0,0.0
XOO..X.OX,XOO..X..X,X,6,0.6666666667,0.0,0.3333333333,0.0,0.0,0.0
XOO..X..X,XOO..X...,O,5,0.6666666667,-0.06666666659999998,0.3333333333,0.16666666659999999,0.0,-0.1
XOO..X...,XO...X...,X,4,0.7333333333,0.17222222219999994,0.1666666667,-0.07222222220000002,0.1,-0.1
XO.OOXXXO,XO.OOXXX.,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
XO.OOXXX.,XO.OOXX..,O,7,0.5,0.16666666670000002,0.0,-0.3333333333,0.5,0.16666666670000002
XO.OOXXOX,XO.OOXX.X,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
XO.OOXX.X,XO.OOXX..,O,7,0.5,0.16666666670000002,0.5,0.16666666670000002,0.0,-0.3333333333
XO.OOXX..,XO.O.XX..,X,6,0.3333333333,-0.16666666670000002,0.3333333333,0.16666666659999999,0.3333333333,0.0
XO.O.XXOX,XO.O.XXO.,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
XO.O.XXO.,XO.O.XX..,X,6,0.6666666667,0.16666666669999997,0.3333333333,0.16666666659999999,0.0,-0.3333333333
XO.O.XXXO,XO.O.XX.O,O,7,0.0,-0.3333333333,0.0,0.0,1.0,0.33333333330000003
XO.O.XX.O,XO.O.XX..,X,6,0.3333333333,-0.16666666670000002,0.0,-0.1666666667,0.6666666667,0.3333333334
XO.O.XX..,XO.O.X...,O,5,0.5,-0.13333333329999997,0.1666666667,0.09999999999999999,0.3333333333,0.03333333329999999
XO.OOXOXX,XO.OOX.XX,X,8,1.0,0.0,0.0,0.0,0.0,0.0
XO.OOX.XX,XO.OOX.X.,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XO.OOX.X.,XO.O.X.X.,X,6,0.6666666667,0.16666666669999997,0.0,0.0,0.3333333333,-0.16666666670000002
XO.O.XOXX,XO.O.XOX.,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XO.O.XOX.,XO.O.X.X.,X,6,0.6666666667,0.16666666669999997,0.0,0.0,0.3333333333,-0.16666666670000002
XO.O.X.XO,XO.O.X.X.,X,6,0.0,-0.5,0.0,0.0,1.0,0.5
XO.O.X.X.,XO.O.X...,O,5,0.5,-0.13333333329999997,0.0,-0.0666666667,0.5,0.2
XO.OOX..X,XO.O.X..X,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
XO.O.XO.X,XO.O.X..X,X,6,1.0,0.08333333330000003,0.0,-0.0833333333,0.0,0.0
XO.O.X.OX,XO.O.X..X,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
XO.O.X..X,XO.O.X...,O,5,0.9166666667,0.2833333334,0.0833333333,0.016666666600000005,0.0,-0.3
XO.O.X...,XO...X...,X,4,0.6333333333,0.07222222219999996,0.0666666667,-0.1722222222,0.3,0.09999999999999998
XO..OXXO.,XO..OXX..,X,6,0.0,-0.4166666667,1.0,0.5833333332999999,0.0,-0.1666666667
XO..OXXXO,XO..OXX.O,O,7,0.5,0.0,0.0,-0.1666666667,0.5,0.16666666670000002
XO..OXX.O,XO..OXX..,X,6,0.5,0.08333333329999998,0.1666666667,-0.25,0.3333333333,0.16666666659999999
XO..OXX..,XO..OX...,O,5,0.4166666667,0.050000000000000044,0.4166666667,-0.01666666659999999,0.1666666667,-0.03333333330000002
XO..OXOXX,XO..OXOX.,O,7,0.5,0.16666666670000002,0.5,0.16666666670000002,0.0,-0.3333333333
XO..OXOX.,XO..OX.X.,X,6,0.3333333333,-0.16666666670000002,0.3333333333,0.16666666659999999,0.3333333333,0.0
XO..OX.XO,XO..OX.X.,X,6,0.3333333333,-0.16666666670000002,0.0,-0.1666666667,0.6666666667,0.3333333334
XO..OX.X.,XO..OX...,O,5,0.5,0.13333333330000002,0.1666666667,-0.26666666660000005,0.3333333333,0.13333333329999997
XO..OXO.X,XO..OX..X,X,6,0.5,0.08333333329999998,0.5,-0.08333333330000003,0.0,0.0
XO..OX.OX,XO..OX..X,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
XO..OX..X,XO..OX...,O,5,0.4166666667,0.050000000000000044,0.5833333333,0.15000000000000002,0.0,-0.2
XO..OX...,XO...X...,X,4,0.3666666667,-0.19444444440000003,0.4333333333,0.1944444444,0.2,0.0
XO...XOXO,XO...XOX.,X,6,0.3333333333,-0.16666666670000002,0.0,-0.1666666667,0.6666666667,0.3333333334
XO...XOX.,XO...XO..,O,5,0.5,-0.06666666669999999,0.1666666667,-0.06666666660000001,0.3333333333,0.13333333329999997
XO...XOOX,XO...XO.X,X,6,0.8333333333,0.08333333330000003,0.1666666667,-0.0833333333,0.0,0.0
XO...XO.X,XO...XO..,O,5,0.75,0.1833333333,0.25,0.0166666667,0.0,-0.2
XO...XO..,XO...X...,X,4,0.5666666667,0.005555555599999984,0.2333333333,-0.005555555600000012,0.2,0.0
XO...XXOO,XO...XXO.,X,6,0.8333333333,0.25,0.1666666667,-0.25,0.0,0.0
XO...XXO.,XO...X.O.,O,5,0.5833333333,-0.016666666699999944,0.4166666667,0.0166666667,0.0,0.0
XO...X.OX,XO...X.O.,O,5,0.5833333333,-0.016666666699999944,0.4166666667,0.0166666667,0.0,0.0
XO...X.O.,XO...X...,X,4,0.6,0.038888888899999974,0.4,0.1611111111,0.0,-0.2
XO...XX.O,XO...X..O,O,5,0.5833333333,0.11666666660000002,0.0833333333,-0.04999999999999999,0.3333333333,-0.06666666670000004
XO...X.XO,XO...X..O,O,5,0.3333333333,-0.13333333340000003,0.0,-0.1333333333,0.6666666667,0.26666666669999994
XO...X..O,XO...X...,X,4,0.4666666667,-0.0944444444,0.1333333333,-0.10555555560000002,0.4,0.2
XO...X...,XO.......,O,3,0.5611111111,-0.08174603179999995,0.2388888889,0.053174603200000004,0.2,0.028571428600000004
XOOO..XXX,XOOO..XX.,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XOOO..XX.,XOO...XX.,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
XOO.O.XXX,XOO.O.XX.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XOO.O.XX.,XOO...XX.,X,6,1.0,0.25,0.0,-0.0833333333,0.0,-0.1666666667
XOO..OXXX,XOO..OXX.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOO..OXX.,XOO...XX.,X,6,0.8333333333,0.08333333330000003,0.1666666667,0.08333333339999999,0.0,-0.1666666667
XOO...XXO,XOO...XX.,X,6,0.5,-0.25,0.1666666667,0.08333333339999999,0.3333333333,0.16666666659999999
XOO...XX.,XOO...X..,O,5,0.75,-0.08333333330000003,0.0833333333,0.016666666600000005,0.1666666667,0.06666666669999999
XOOO..X.X,XOO...X.X,X,6,1.0,0.08333333330000003,0.0,-0.0833333333,0.0,0.0
XOO.O.X.X,XOO...X.X,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
XOO..OX.X,XOO...X.X,X,6,1.0,0.08333333330000003,0.0,-0.0833333333,0.0,0.0
XOO...XOX,XOO...X.X,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
XOO...X.X,XOO...X..,O,5,0.9166666667,0.08333333339999993,0.0833333333,0.016666666600000005,0.0,-0.1
XOO...X..,XO....X..,X,4,0.8333333333,0.10000000000000009,0.0666666667,-0.09999999999999999,0.1,0.0
XO.OO.XXX,XO.OO.XX.,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
XO.OO.XX.,XO.O..XX.,X,6,0.5,-0.08333333330000003,0.1666666667,0.08333333339999999,0.3333333333,0.0
XO.O.OXXX,XO.O.OXX.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XO.O.OXX.,XO.O..XX.,X,6,0.8333333333,0.25,0.1666666667,0.08333333339999999,0.0,-0.3333333333
XO.O..XXO,XO.O..XX.,X,6,0.3333333333,-0.25000000000000006,0.0,-0.0833333333,0.6666666667,0.3333333334
XO.O..XX.,XO.O..X..,O,5,0.5833333333,-0.04999999999999993,0.0833333333,-0.08333333339999999,0.3333333333,0.13333333329999997
XO.OO.X.X,XO.O..X.X,X,6,0.5,-0.25,0.5,0.25,0.0,0.0
XO.O.OX.X,XO.O..X.X,X,6,0.8333333333,0.08333333330000003,0.1666666667,-0.0833333333,0.0,0.0
XO.O..XOX,XO.O..X.X,X,6,0.6666666667,-0.08333333330000003,0.3333333333,0.08333333329999998,0.0,0.0
XO.O..X.X,XO.O..X..,O,5,0.75,0.11666666670000003,0.25,0.0833333333,0.0,-0.2
XO.O..X..,XO....X..,X,4,0.6333333333,-0.09999999999999998,0.1666666667,0.0,0.2,0.1
XO..OOXXX,XO..OOXX.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XO..OOXX.,XO..O.XX.,X,6,0.8333333333,0.08333333330000003,0.1666666667,0.08333333339999999,0.0,-0.1666666667
XO..O.XXO,XO..O.XX.,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
XO..O.XX.,XO..O.X..,O,5,0.75,0.16666666669999997,0.0833333333,-0.23333333339999998,0.1666666667,0.06666666669999999
XO..OOX.X,XO..O.X.X,X,6,0.6666666667,0.16666666669999997,0.3333333333,-0.16666666670000002,0.0,0.0
XO..O.XOX,XO..O.X.X,X,6,0.0,-0.5,1.0,0.5,0.0,0.0
XO..O.X.X,XO..O.X..,O,5,0.5,-0.08333333330000003,0.5,0.1833333333,0.0,-0.1
XO..O.X..,XO....X..,X,4,0.5833333333,-0.1499999999999999,0.3166666667,0.15,0.1,0.0
XO...OXXO,XO...OXX.,X,6,0.8333333333,0.0,0.1666666667,0.0,0.0,0.0
XO...OXX.,XO...OX..,O,5,0.8333333333,-0.0333333334,0.1666666667,0.0333333334,0.0,0.0
XO...OXOX,XO...OX.X,X,6,0.8333333333,0.0,0.1666666667,0.0,0.0,0.0
XO...OX.X,XO...OX..,O,5,0.8333333333,-0.0333333334,0.1666666667,0.0333333334,0.0,0.0
XO...OX..,XO....X..,X,4,0.8666666667,0.1333333334000001,0.1333333333,-0.0333333334,0.0,-0.1
XO....XOX,XO....XO.,O,5,0.5833333333,-0.16666666669999997,0.4166666667,0.16666666670000002,0.0,0.0
XO....XO.,XO....X..,X,4,0.75,0.016666666700000055,0.25,0.0833333333,0.0,-0.1
XO....XXO,XO....X.O,O,5,0.5833333333,-0.1499999999999999,0.0833333333,0.016666666600000005,0.3333333333,0.13333333329999997
XO....X.O,XO....X..,X,4,0.7333333333,0.0,0.0666666667,-0.09999999999999999,0.2,0.1
XO....X..,XO.......,O,3,0.7333333333,0.09047619039999999,0.1666666667,-0.019047619000000016,0.1,-0.0714285714
XOOO...XX,XOO....XX,X,6,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOO.O..XX,XOO....XX,X,6,0.6666666667,-0.16666666660000007,0.3333333333,0.16666666659999999,0.0,0.0
XOO..O.XX,XOO....XX,X,6,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XOO...OXX,XOO....XX,X,6,0.6666666667,-0.16666666660000007,0.3333333333,0.16666666659999999,0.0,0.0
XOO....XX,XOO....X.,O,5,0.8333333333,0.10000000000000009,0.1666666667,0.0,0.0,-0.1
XOO....X.,XO.....X.,X,4,0.7333333333,0.1499999999999999,0.1666666667,0.04999999999999999,0.1,-0.19999999999999998
XO.OO..XX,XO.O...XX,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
XO.O.O.XX,XO.O...XX,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
XO.O..OXX,XO.O...XX,X,6,1.0,0.08333333330000003,0.0,-0.0833333333,0.0,0.0
XO.O...XX,XO.O...X.,O,5,0.9166666667,0.2833333334,0.0833333333,0.016666666600000005,0.0,-0.3
XO.O...X.,XO.....X.,X,4,0.6333333333,0.04999999999999993,0.0666666667,-0.05,0.3,0.0
XO..OO.XX,XO..O..XX,X,6,0.5,-0.08333333330000003,0.1666666667,-0.0833333333,0.3333333333,0.16666666659999999
XO..O.OXX,XO..O..XX,X,6,0.3333333333,-0.25000000000000006,0.3333333333,0.08333333329999998,0.3333333333,0.16666666659999999
XO..O..XX,XO..O..X.,O,5,0.5833333333,0.050000000000000044,0.25,0.0833333333,0.1666666667,-0.1333333333
XO..O..X.,XO.....X.,X,4,0.5333333333,-0.050000000000000044,0.1666666667,0.04999999999999999,0.3,0.0
XO...OOXX,XO...O.XX,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
XO...O.XX,XO...O.X.,O,5,0.75,0.08333333330000003,0.0833333333,-0.04999999999999999,0.1666666667,-0.03333333330000002
XO...O.X.,XO.....X.,X,4,0.6666666667,0.08333333339999993,0.1333333333,0.01666666659999999,0.2,-0.09999999999999998
XO....OXX,XO....OX.,O,5,0.6666666667,0.16666666669999997,0.1666666667,0.06666666669999999,0.1666666667,-0.23333333330000003
XO....OX.,XO.....X.,X,4,0.5,-0.08333333330000003,0.1,-0.0166666667,0.4,0.10000000000000003
XO.....XO,XO.....X.,X,4,0.4333333333,-0.15000000000000002,0.0666666667,-0.05,0.5,0.2
XO.....X.,XO.......,O,3,0.5833333333,-0.05952380959999992,0.1166666667,-0.069047619,0.3,0.12857142859999998
XOO.....X,XO......X,X,4,0.8333333333,0.12222222220000001,0.1666666667,-0.07222222220000002,0.0,-0.05
XO.O....X,XO......X,X,4,0.8666666667,0.1555555556,0.1333333333,-0.10555555560000002,0.0,-0.05
XO..O...X,XO......X,X,4,0.4,-0.3111111111,0.5,0.26111111109999996,0.1,0.05
XO...O..X,XO......X,X,4,0.7666666667,0.05555555560000003,0.1333333333,-0.10555555560000002,0.1,0.05
XO....O.X,XO......X,X,4,0.7333333333,0.02222222219999992,0.1666666667,-0.07222222220000002,0.1,0.05
XO.....OX,XO......X,X,4,0.6666666667,-0.04444444440000006,0.3333333333,0.09444444439999997,0.0,-0.05
XO......X,XO.......,O,3,0.7111111111,0.06825396820000007,0.2388888889,0.053174603200000004,0.05,-0.1214285714
XO.......,X........,X,2,0.6428571429,0.03571428579999991,0.1857142857,-0.07857142859999997,0.1714285714,0.0428571428
XXOOXOXOX,XXOOXOXO.,O,9,1.0,0.0,0.0,0.0,0.0,0.0
XXOOXOXO.,XXOOXOX..,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
XXOOXOX.O,XXOOXOX..,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
XXOOXOX..,XXOOXO...,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
XXOOXO.X.,XXOOXO...,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XXOOXO..X,XXOOXO...,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
XXOOXO...,XXOOX....,X,6,0.8333333333,0.08333333330000003,0.1666666667,0.08333333339999999,0.0,-0.1666666667
XXOOXXOOX,XXOOXXOO.,O,9,1.0,0.0,0.0,0.0,0.0,0.0
XXOOXXOO.,XXOOXXO..,X,8,1.0,0.0,0.0,0.0,0.0,0.0
XXOOXXOXO,XXOOXXO.O,O,9,1.0,0.0,0.0,0.0,0.0,0.0
XXOOXXO.O,XXOOXXO..,X,8,1.0,0.0,0.0,0.0,0.0,0.0
XXOOXXO..,XXOOX.O..,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XXOOX.OX.,XXOOX.O..,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XXOOX.O.X,XXOOX.O..,O,7,1.0,0.0,0.0,0.0,0.0,0.0
XXOOX.O..,XXOOX....,X,6,1.0,0.25,0.0,-0.0833333333,0.0,-0.1666666667
XXOOXXXOO,XXOOXX.OO,O,9,0.0,0.0,0.0,0.0,1.0,0.0
XXOOXX.OO,XXOOXX.O.,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
XXOOXX.O.,XXOOX..O.,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
XXOOX.XOO,XXOOX.XO.,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
XXOOX.XO.,XXOOX..O.,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
XXOOX..OX,XXOOX..O.,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
XXOOX..O.,XXOOX....,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
XXOOXX..O,XXOOX...O,O,7,0.5,0.0,0.0,-0.1666666667,0.5,0.16666666670000002
XXOOX.X.O,XXOOX...O,O,7,0.0,-0.5,0.5,0.33333333330000003,0.5,0.16666666670000002
XXOOX..XO,XXOOX...O,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
XXOOX...O,XXOOX....,X,6,0.5,-0.25,0.1666666667,0.08333333339999999,0.3333333333,0.16666666659999999
XXOOX....,XXOO.....,O,5,0.75,0.3166666667,0.0833333333,-0.1833333334,0.1666666667,-0.1333333333
XXOOOXXOX,XXOOOXXO.,O,9,0.0,0.0,0.0,0.0,1.0,0.0
XXOOOXXO.,XXOOOXX..,X,8,0.0,0.0,0.0,0.0,1.0,0.0
XXOOOXXXO,XXOOOXX.O,O,9,0.0,0.0,0.0,0.0,1.0,0.0
XXOOOXX.O,XXOOOXX..,X,8,0.0,0.0,0.0,0.0,1.0,0.0
XXOOOXX..,XXOOOX...,O,7,0.0,0.0,0.0,-0.3333333333,1.0,0.33333333330000003
XXOOOXOX.,XXOOOX.X.,X,8,0.0,0.0,1.0,0.5,0.0,-0.5
XXOOOX.XO,XXOOOX.X.,X,8,0.0,0.0,0.0,-0.5,1.0,0.5
XXOOOX.X.,XXOOOX...,O,7,0.0,0.0,0.5,0.16666666670000002,0.5,-0.16666666669999997
XXOOOXO.X,XXOOOX..X,X,8,0.0,0.0,1.0,0.5,0.0,-0.5
XXOOOX.OX,XXOOOX..X,X,8,0.0,0.0,0.0,-0.5,1.0,0.5
XXOOOX..X,XXOOOX...,O,7,0.0,0.0,0.5,0.16666666670000002,0.5,-0.16666666669999997
XXOOOX...,XXOO.X...,X,6,0.0,-0.3333333333,0.3333333333,0.16666666659999999,0.6666666667,0.16666666669999997
XXOO.XOXO,XXOO.XOX.,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
XXOO.XOX.,XXOO.XO..,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
XXOO.XOOX,XXOO.XO.X,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
XXOO.XO.X,XXOO.XO..,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
XXOO.XO..,XXOO.X...,X,6,0.6666666667,0.3333333334,0.3333333333,0.16666666659999999,0.0,-0.5
XXOO.XXOO,XXOO.XXO.,X,8,0.0,0.0,0.0,0.0,1.0,0.0
XXOO.XXO.,XXOO.X.O.,O,7,0.0,-0.3333333333,0.0,0.0,1.0,0.33333333330000003
XXOO.X.OX,XXOO.X.O.,O,7,0.5,0.16666666670000002,0.0,0.0,0.5,-0.16666666669999997
XXOO.X.O.,XXOO.X...,X,6,0.3333333333,0.0,0.0,-0.1666666667,0.6666666667,0.16666666669999997
XXOO.XX.O,XXOO.X..O,O,7,0.0,-0.3333333333,0.0,0.0,1.0,0.33333333330000003
XXOO.X.XO,XXOO.X..O,O,7,0.5,0.16666666670000002,0.0,0.0,0.5,-0.16666666669999997
XXOO.X..O,XXOO.X...,X,6,0.3333333333,0.0,0.0,-0.1666666667,0.6666666667,0.16666666669999997
XXOO.X...,XXOO.....,O,5,0.3333333333,-0.10000000000000003,0.1666666667,-0.1,0.5,0.2
XXOOOOXX.,XXOOO.XX.,X,8,0.0,0.0,1.0,0.5,0.0,-0.5
XXOOO.XXO,XXOOO.XX.,X,8,0.0,0.0,0.0,-0.5,1.0,0.5
XXOOO.XX.,XXOOO.X..,O,7,0.0,0.0,0.5,0.16666666670000002,0.5,-0.16666666669999997
XXOOOOX.X,XXOOO.X.X,X,8,0.0,0.0,1.0,0.5,0.0,-0.5
XXOOO.XOX,XXOOO.X.X,X,8,0.0,0.0,0.0,-0.5,1.0,0.5
XXOOO.X.X,XXOOO.X..,O,7,0.0,0.0,0.5,0.16666666670000002,0.5,-0.16666666669999997
XXOOO.X..,XXOO..X..,X,6,0.0,-0.1666666667,0.3333333333,0.0,0.6666666667,0.16666666669999997
XXOO.OXXO,XXOO.OXX.,X,8,0.0,0.0,1.0,0.0,0.0,0.0
XXOO.OXX.,XXOO.OX..,O,7,0.0,-0.3333333333,1.0,0.33333333330000003,0.0,0.0
XXOO.OXOX,XXOO.OX.X,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
XXOO.OX.X,XXOO.OX..,O,7,0.5,0.16666666670000002,0.5,-0.16666666669999997,0.0,0.0
XXOO.OX..,XXOO..X..,X,6,0.3333333333,0.16666666659999999,0.6666666667,0.3333333334,0.0,-0.5
XXOO..XOX,XXOO..XO.,O,7,0.5,0.16666666670000002,0.0,0.0,0.5,-0.16666666669999997
XXOO..XO.,XXOO..X..,X,6,0.3333333333,0.16666666659999999,0.0,-0.3333333333,0.6666666667,0.16666666669999997
XXOO..XXO,XXOO..X.O,O,7,0.0,0.0,0.5,0.16666666670000002,0.5,-0.16666666669999997
XXOO..X.O,XXOO..X..,X,6,0.0,-0.1666666667,0.3333333333,0.0,0.6666666667,0.16666666669999997
XXOO..X..,XXOO.....,O,5,0.1666666667,-0.26666666660000005,0.3333333333,0.06666666659999998,0.5,0.2
XXOOOO.XX,XXOOO..XX,X,8,0.0,0.0,1.0,0.0,0.0,0.0
XXOOO.OXX,XXOOO..XX,X,8,0.0,0.0,1.0,0.0,0.0,0.0
XXOOO..XX,XXOOO..X.,O,7,0.0,0.0,1.0,0.33333333330000003,0.0,-0.3333333333
XXOOO..X.,XXOO...X.,X,6,0.0,-0.4166666667,0.6666666667,0.24999999999999994,0.3333333333,0.16666666659999999
XXOOXOOXX,XXOO.OOXX,O,9,1.0,0.0,0.0,0.0,0.0,0.0
XXOO.OOXX,XXOO.O.XX,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
XXOO.O.XX,XXOO.O.X.,O,7,0.5,0.0,0.5,0.0,0.0,0.0
XXOO.O.X.,XXOO...X.,X,6,0.5,0.08333333329999998,0.5,0.08333333329999998,0.0,-0.1666666667
XXOO..OXX,XXOO..OX.,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
XXOO..OX.,XXOO...X.,X,6,0.6666666667,0.24999999999999994,0.3333333333,-0.08333333340000004,0.0,-0.1666666667
XXOO...XO,XXOO...X.,X,6,0.5,0.08333333329999998,0.1666666667,-0.25,0.3333333333,0.16666666659999999
XXOO...X.,XXOO.....,O,5,0.4166666667,-0.01666666659999999,0.4166666667,0.15000000000000002,0.1666666667,-0.1333333333
XXOOO...X,XXOO....X,X,6,0.0,-0.5,0.6666666667,0.3333333334,0.3333333333,0.16666666659999999
XXOO.O..X,XXOO....X,X,6,0.6666666667,0.16666666669999997,0.3333333333,0.0,0.0,-0.1666666667
XXOO..O.X,XXOO....X,X,6,0.6666666667,0.16666666669999997,0.3333333333,0.0,0.0,-0.1666666667
XXOO...OX,XXOO....X,X,6,0.6666666667,0.16666666669999997,0.0,-0.3333333333,0.3333333333,0.16666666659999999
XXOO....X,XXOO.....,O,5,0.5,0.06666666669999999,0.3333333333,0.06666666659999998,0.1666666667,-0.1333333333
XXOO.....,XXO......,X,4,0.4333333333,0.03888888890000003,0.2666666667,-0.1888888889,0.3,0.15
XXOXOOX..,XXOXOO...,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
XXOXOOOX.,XXOXOO.X.,X,8,0.0,0.0,1.0,0.0,0.0,0.0
XXOXOO.XO,XXOXOO.X.,X,8,0.0,0.0,1.0,0.0,0.0,0.0
