layer,state,px,x_order,parent_state,parent_adj_prob,weight,centered_prob
5,X..XX..OO,0.5,351,X...X..OO,0.5,0.0,0.5
5,X.X.X..OO,0.5833333333,352,X...X..OO,0.5,0.0,0.5833333333
5,X...X.XOO,0.75,353,X...X..OO,0.5,0.0,0.75
5,..XXX..OO,0.5833333333,354,..X.X..OO,0.5,0.16666666660000007,0.5
5,..X.XX.OO,0.5833333333,355,..X.X..OO,0.5,0.16666666660000007,0.5
6,O..OXX.OX,0.5,0,O..OXX..X,0.3055555555333333,0.0,0.5
6,O..OXX.XO,0.8333333333,1,O..OXX.X.,0.4722222222333333,0.7058823528539794,0.5
6,O..OXXXO.,0.6666666667,2,O..OXXX..,0.7222222222333332,0.2307692308118343,0.5
6,O.OOXX..X,0.0,3,O.O.XX..X,0.3611111111,-0.46153846155266276,0.16666666666666669
6,O.O.XXO.X,0.5,4,O.O.XX..X,0.3611111111,-0.46153846155266276,0.6666666666666667
6,O.O.XX.OX,0.5,5,O.O.XX..X,0.3611111111,-0.46153846155266276,0.6666666666666667
6,O.OOXXX..,0.3333333333,6,O.O.XXX..,0.5277777778,0.10526315784819927,0.27777777776666673
6,O.O.XXXO.,0.5,7,O.O.XXX..,0.5277777778,0.10526315784819927,0.44444444446666675
6,O.O.XXX.O,0.8333333333,8,O.O.XXX..,0.5277777778,0.10526315784819927,0.7777777777666668
6,O.OOXX.X.,0.5,9,O.O.XX.X.,0.6111111110999999,0.27272727273223135,0.33333333333333337
6,O.O.XXOX.,0.6666666667,10,O.O.XX.X.,0.6111111110999999,0.27272727273223135,0.5000000000333333
6,O.O.XX.XO,0.8333333333,11,O.O.XX.X.,0.6111111110999999,0.27272727273223135,0.6666666666333334
6,O...XXOXO,0.8333333333,12,O...XXOX.,0.5,0.6666666666000001,0.5
6,O...XXOOX,0.8333333333,13,O...XXO.X,0.5,0.6666666666000001,0.5
6,OO.OXX.X.,0.3333333333,14,OO..XX.X.,0.4166666667,0.1333333332693331,0.27777777776666673
6,OO..XXOX.,0.5,15,OO..XX.X.,0.4166666667,0.1333333332693331,0.44444444446666675
6,OO..XX.XO,0.8333333333,16,OO..XX.X.,0.4166666667,0.1333333332693331,0.7777777777666668
6,OO.OXX..X,0.5,17,OO..XX..X,0.5,0.33333333333333326,0.33333333333333337
6,OO..XXO.X,0.6666666667,18,OO..XX..X,0.5,0.33333333333333326,0.5000000000333333
6,OO..XX.OX,0.8333333333,19,OO..XX..X,0.5,0.33333333333333326,0.6666666666333334
6,OO.OXXX..,0.6666666667,20,OO..XXX..,0.5833333333,0.47619047619863947,0.3888888889333333
6,OO..XXXO.,0.8333333333,21,OO..XXX..,0.5833333333,0.47619047619863947,0.5555555555333334
6,OO..XXX.O,0.8333333333,22,OO..XXX..,0.5833333333,0.47619047619863947,0.5555555555333334
6,OO..X.OXX,0.0,23,OO..X..XX,0.5,-0.33333333333333337,0.16666666666666669
6,OO.OX..XX,0.5,24,OO..X..XX,0.5,-0.33333333333333337,0.6666666666666667
6,OO..XO.XX,0.5,25,OO..X..XX,0.5,-0.33333333333333337,0.6666666666666667
6,O.O.X.OXX,0.5,26,O.O.X..XX,0.5,0.33333333333333326,0.33333333333333337
6,O.OOX..XX,0.6666666667,27,O.O.X..XX,0.5,0.33333333333333326,0.5000000000333333
6,O.O.XO.XX,0.8333333333,28,O.O.X..XX,0.5,0.33333333333333326,0.6666666666333334
6,O..OXO.XX,0.8333333333,29,O..OX..XX,0.5,0.6666666666000001,0.5
6,O...XOOXX,0.5,30,O...XO.XX,0.5,0.0,0.5
6,OXX.X..OO,0.6666666667,31,OXX.X..O.,0.46666666668,0.35714285720408157,0.5
6,OX.XX..OO,0.8333333333,32,OX.XX..O.,0.54999999998,0.6060606060220386,0.5
6,OX..XX.OO,0.8333333333,33,OX..XX.O.,0.54999999998,0.6060606060220386,0.5
6,OXX.X.OO.,0.0,34,OXX.X.O..,0.270833333325,-0.9230769231053255,0.25
6,OXX.X.O.O,0.5,35,OXX.X.O..,0.270833333325,-0.9230769231053255,0.75
6,OX..X.OOX,0.3333333333,36,OX..X.O.X,0.437500000025,-0.3809523810068028,0.5
6,OX..XXOO.,0.5,37,OX..XXO..,0.5208333333249999,0.16000000003455989,0.4166666666500001
6,OX..XXO.O,0.6666666667,38,OX..XXO..,0.5208333333249999,0.16000000003455989,0.58333333335
6,OX.XX.OO.,0.5,39,OX.XX.O..,0.7708333333249999,0.21621621619693218,0.3333333333499999
6,OX.XX.O.O,0.8333333333,40,OX.XX.O..,0.7708333333249999,0.21621621619693218,0.66666666665
6,OX.OXX.O.,0.3333333333,41,OX.OXX...,0.3541666667,0.23529411753079593,0.24999999999999994
6,OX.OXX..O,0.8333333333,42,OX.OXX...,0.3541666667,0.23529411753079593,0.75
6,OX.OX..OX,0.3333333333,43,OX.OX...X,0.3541666667,0.23529411753079593,0.24999999999999994
6,OX.OXO..X,0.8333333333,44,OX.OX...X,0.3541666667,0.23529411753079593,0.75
6,OXXOX..O.,0.6666666667,45,OXXOX....,0.5208333333,0.5333333333461333,0.3888888889333333
6,OXXOXO...,0.8333333333,46,OXXOX....,0.5208333333,0.5333333333461333,0.5555555555333334
6,OXXOX...O,0.8333333333,47,OXXOX....,0.5208333333,0.5333333333461333,0.5555555555333334
6,OX.OX.XO.,0.6666666667,48,OX.OX.X..,0.7708333333,0.2162162162688093,0.5
6,OXO.X.XO.,0.3333333333,49,OXO.X.X..,0.41666666664999996,0.1999999999880001,0.24999999997499994
6,OXO.XOX..,0.5,50,OXO.X.X..,0.41666666664999996,0.1999999999880001,0.41666666667499996
6,OXOOX.X..,0.6666666667,51,OXO.X.X..,0.41666666664999996,0.1999999999880001,0.5833333333749999
