layer,state,px,x_order,parent_state,parent_adj_prob,weight,centered_prob
4,.X..XO..O,0.6833333333,148,.X..XO...,0.5283882783644548,0.34579771065295023,0.5006178763057177
4,.X..XOO..,0.7666666667,149,.X..XO...,0.5283882783644548,0.34579771065295023,0.5839512097057178
4,....XO.XO,0.65,150,....XO.X.,0.5283882783644548,0.34579771065295023,0.46728454300571776
4,....XOOX.,0.7333333333,151,....XO.X.,0.5283882783644548,0.34579771065295023,0.5506178763057177
4,X...XO..O,0.5,152,X...XO...,0.5561660561644548,0.34579771065295023,0.3076790510354514
4,X...XOO..,0.7666666667,153,X...XO...,0.5561660561644548,0.34579771065295023,0.5743457177354514
4,X...XO.O.,0.8666666667,154,X...XO...,0.5561660561644548,0.34579771065295023,0.6743457177354515
4,....XOX.O,0.6666666667,155,....XOX..,0.5561660561644548,0.34579771065295023,0.47434571773545137
4,....XOXO.,0.8333333333,156,....XOX..,0.5561660561644548,0.34579771065295023,0.6410123843354514
4,..X.XOO..,0.5666666667,157,..X.XO...,0.5783882783644548,0.34579771065295023,0.3666613241730702
4,..X.XO.O.,0.8333333333,158,..X.XO...,0.5783882783644548,0.34579771065295023,0.6333279907730702
4,..X.XO..O,0.8333333333,159,..X.XO...,0.5783882783644548,0.34579771065295023,0.6333279907730702
4,....XOO.X,0.7333333333,160,....XO..X,0.5783882783644548,0.34579771065295023,0.5333279907730701
4,....XO.OX,0.8,161,....XO..X,0.5783882783644548,0.34579771065295023,0.5999946574730702
4,.X..X..OO,0.4666666667,162,.X..X..O.,0.3394993894644548,0.34579771065295023,0.3492685550551172
4,...XX..OO,0.6833333333,163,...XX..O.,0.5283882783644548,0.34579771065295023,0.5006178763057177
4,....XX.OO,0.65,164,....XX.O.,0.5283882783644548,0.34579771065295023,0.46728454300571776
4,X...X..OO,0.5,165,X...X..O.,0.5561660561644548,0.34579771065295023,0.3076790510354514
4,..X.X..OO,0.6666666667,166,..X.X..O.,0.5561660561644548,0.34579771065295023,0.47434571773545137
4,....X.XOO,0.8333333333,167,....X.XO.,0.5783882783644548,0.34579771065295023,0.6333279907730702
5,O..OXX..X,0.25,0,O..OXX...,0.2994762180177465,0.23827028996239946,0.17864371469606877
5,O..OXX.X.,0.4166666667,1,O..OXX...,0.2994762180177465,0.23827028996239946,0.3453103813960688
5,O..OXXX..,0.6666666667,2,O..OXX...,0.2994762180177465,0.23827028996239946,0.5953103813960687
5,O.O.XX..X,0.25,3,O.O.XX...,0.4161428846177465,0.23827028996239946,0.15084551421634018
5,O.O.XXX..,0.4166666667,4,O.O.XX...,0.4161428846177465,0.23827028996239946,0.3175121809163402
5,O.O.XX.X.,0.5,5,O.O.XX...,0.4161428846177465,0.23827028996239946,0.4008455142163402
5,O...XXOX.,0.5,6,O...XXO..,0.43280955131774645,0.23827028996239946,0.39687434270902455
5,O...XXO.X,0.5,7,O...XXO..,0.43280955131774645,0.23827028996239946,0.39687434270902455
5,OO..XX.X.,0.4166666667,8,OO..XX...,0.5161428846177465,0.23827028996239946,0.29368515192010025
5,OO..XX..X,0.5,9,OO..XX...,0.5161428846177465,0.23827028996239946,0.3770184852201003
5,OO..XXX..,0.5833333333,10,OO..XX...,0.5161428846177465,0.23827028996239946,0.4603518185201003
5,O...XX.OX,0.6666666667,11,O...XX.O.,0.5994762180177465,0.23827028996239946,0.5238292944073489
5,O...XXXO.,0.75,12,O...XX.O.,0.5994762180177465,0.23827028996239946,0.607162627707349
5,O...XX.XO,0.8333333333,13,O...XX..O,0.6994762180177465,0.23827028996239946,0.666668932011109
5,O...XXX.O,0.9166666667,14,O...XX..O,0.6994762180177465,0.23827028996239946,0.7500022654111089
5,OO..X..XX,0.25,15,OO..X..X.,0.2994762180177465,0.23827028996239946,0.17864371469606877
5,O...X.OXX,0.25,16,O...X.OX.,0.4161428846177465,0.23827028996239946,0.15084551421634018
5,O.O.X..XX,0.5,17,O.O.X..X.,0.43280955131774645,0.23827028996239946,0.39687434270902455
5,O..OX..XX,0.5,18,O..OX..X.,0.5161428846177465,0.23827028996239946,0.3770184852201003
5,O...XO.XX,0.6666666667,19,O...XO.X.,0.5994762180177465,0.23827028996239946,0.5238292944073489
5,OX..X..OX,0.3333333333,20,OX..X..O.,0.3584584910553653,0.23827028996239946,0.2479233246967539
5,OXX.X..O.,0.5,21,OX..X..O.,0.3584584910553653,0.23827028996239946,0.4145899913967539
5,OX.XX..O.,0.5833333333,22,OX..X..O.,0.3584584910553653,0.23827028996239946,0.49792332469675393
5,OX..XX.O.,0.5833333333,23,OX..X..O.,0.3584584910553653,0.23827028996239946,0.49792332469675393
5,OX..X.XO.,0.6666666667,24,OX..X..O.,0.3584584910553653,0.23827028996239946,0.5812566580967539
5,OXX.X.O..,0.25,25,OX..X.O..,0.40845849105536536,0.23827028996239946,0.15267647689863395
5,OX..X.O.X,0.4166666667,26,OX..X.O..,0.40845849105536536,0.23827028996239946,0.31934314359863397
5,OX..XXO..,0.5,27,OX..X.O..,0.40845849105536536,0.23827028996239946,0.40267647689863395
5,OX.XX.O..,0.75,28,OX..X.O..,0.40845849105536536,0.23827028996239946,0.652676476898634
5,OX.OXX...,0.4166666667,29,OX.OX....,0.47512515775536535,0.23827028996239946,0.30345845759319834
5,OX.OX...X,0.4166666667,30,OX.OX....,0.47512515775536535,0.23827028996239946,0.30345845759319834
5,OXXOX....,0.5833333333,31,OX.OX....,0.47512515775536535,0.23827028996239946,0.47012512419319835
5,OX.OX.X..,0.8333333333,32,OX.OX....,0.47512515775536535,0.23827028996239946,0.7201251241931983
5,OXO.X.X..,0.5833333333,33,OXO.X....,0.5584584910553653,0.23827028996239946,0.4502692667042741
5,OXO.X...X,0.5833333333,34,OXO.X....,0.5584584910553653,0.23827028996239946,0.4502692667042741
5,OXOXX....,0.75,35,OXO.X....,0.5584584910553653,0.23827028996239946,0.6169359334042741
5,OXO.XX...,0.75,36,OXO.X....,0.5584584910553653,0.23827028996239946,0.6169359334042741
5,OX.XXO...,0.5833333333,37,OX..XO...,0.5584584910553653,0.23827028996239946,0.4502692667042741
5,OX..XO..X,0.5833333333,38,OX..XO...,0.5584584910553653,0.23827028996239946,0.4502692667042741
5,OXX.XO...,0.75,39,OX..XO...,0.5584584910553653,0.23827028996239946,0.6169359334042741
5,OX..XOX..,0.75,40,OX..XO...,0.5584584910553653,0.23827028996239946,0.6169359334042741
5,OXX.X...O,0.75,41,OX..X...O,0.6917918244553654,0.23827028996239946,0.5851665613934027
5,OX.XX...O,0.8333333333,42,OX..X...O,0.6917918244553654,0.23827028996239946,0.6684998946934028
5,OX..XX..O,0.8333333333,43,OX..X...O,0.6917918244553654,0.23827028996239946,0.6684998946934028
5,OX..X.X.O,0.9166666667,44,OX..X...O,0.6917918244553654,0.23827028996239946,0.7518332280934027
